u,v,w,hgt
-1.21708,-1.127537,-0.02592419,1370.698
-1.19447,-0.9385883,-0.01315125,1369.858
-1.123708,-0.8307567,-0.007089723,1370.527
-1.036989,-0.793245,0.0007575194,1370.015
-0.9615886,-0.7811262,0.008974763,1366.984
-0.9062762,-0.7985697,0.006059853,1365.605
-0.8572313,-0.8260335,0.00637115,1364.938
-0.7970809,-0.8428593,0.009833978,1362.473
-0.7133693,-0.865741,0.01513089,1360.282
-0.5935563,-0.9420974,0.01893588,1360.555
-0.4242689,-1.080973,0.02895044,1362.679
-0.2254551,-1.270128,0.03257147,1367.379
-0.03462659,-1.484316,0.02163412,1373.285
0.1094146,-1.686532,0.01308216,1376.875
0.2092554,-1.840719,0.001292415,1381.682
0.3022904,-1.919195,-0.004489581,1388.63
0.4055732,-1.918796,0.005179138,1400.384
0.5160544,-1.877671,0.02201563,1423.723
0.6684204,-1.82897,0.05918153,1454.399
0.9475491,-1.774678,0.1184492,1487.601
1.380611,-1.784194,0.183084,1522.998
1.904416,-2.005903,0.2202277,1562.441
2.400284,-2.510219,0.2439494,1608.649
2.780692,-3.294986,0.2842435,1697.497
3.135256,-4.223245,0.1162435,1835.831
3.384051,-5.031605,-0.1784592,1933.013
3.253246,-5.539754,-0.2365775,1941.797
2.741359,-5.689552,-0.2074176,1886.186
1.941083,-4.94488,-0.1223443,1744.554
0.9026086,-3.141271,0.04281847,1559.909
0.08487885,-1.730739,0.01072488,1462.512
-0.2060489,-1.481831,-0.02628324,1448.407
-0.2906749,-1.444698,-0.00981582,1446.493
-0.3587566,-1.43304,-0.008167757,1443.865
-0.4204526,-1.488495,-0.01244625,1440.922
-0.4589372,-1.586758,-0.01441964,1440.671
-0.7585891,-1.235139,-0.01361406,1359.036
-0.8036708,-1.267763,-0.007294726,1358.315
-0.7972448,-1.322488,0.001778743,1357.008
-0.7531871,-1.406356,0.009883728,1355.504
-0.694126,-1.528992,0.0121556,1355.918
-0.6403011,-1.665763,0.0132233,1356.781
-0.5987858,-1.784544,0.01827386,1356.767
-0.5581294,-1.85621,0.02291665,1358.122
-0.5327432,-1.858679,0.01985822,1360.648
-0.5499839,-1.809044,0.01129669,1362.179
-0.6134087,-1.763569,-0.002528849,1363.448
-0.7094085,-1.743188,-0.01410277,1365.681
-0.8310195,-1.687011,-0.02199602,1367.78
-0.9622468,-1.552808,-0.02741435,1368.056
-1.074832,-1.360967,-0.02475858,1367.017
-1.127974,-1.160823,-0.02091768,1367.022
-1.114628,-1.003985,-0.01146955,1367.651
-1.051259,-0.9160554,-0.003911829,1368.062
-0.9764876,-0.8672056,0.00104721,1367.161
-0.9150122,-0.8470693,0.005515432,1364.581
-0.8658718,-0.8589323,0.005760548,1363.234
-0.8152502,-0.8865194,0.006707379,1362.377
-0.7528763,-0.9189839,0.01469768,1359.899
-0.6683251,-0.9771073,0.01711704,1358.46
-0.5446343,-1.071559,0.02273127,1359.836
-0.3780119,-1.206823,0.02432063,1363.98
-0.1860172,-1.375238,0.02505962,1368.902
-0.005110139,-1.561222,0.02229079,1370.687
0.1409975,-1.744671,0.01845336,1372.184
0.2495005,-1.887663,0.003129887,1377.896
0.3294176,-1.941815,0.001396644,1384.568
0.4364015,-1.913015,0.01677706,1399.05
0.6208919,-1.843293,0.03872192,1430.687
0.8989064,-1.770227,0.07778595,1469.407
1.282362,-1.769695,0.1258712,1510.106
1.779354,-1.942302,0.1887507,1554.437
2.2881,-2.429211,0.23247,1604.199
2.665174,-3.231798,0.1851403,1669.404
2.885375,-4.211444,0.09815604,1768.903
3.0151,-5.136777,-0.07194716,1896.015
3.014919,-5.696985,-0.1451735,1947.118
2.63815,-5.856236,0.05187227,1895.829
2.211623,-5.792146,0.01682235,1848.449
1.752438,-4.755939,-0.1586901,1741.366
0.7930064,-2.848322,0.009411213,1552.076
-0.06245417,-1.548628,0.001754395,1449.085
-0.3198617,-1.415055,-0.03152653,1440.927
-0.3758368,-1.405485,-0.01032057,1443.544
-0.4278416,-1.397925,-0.009691351,1442.003
-0.4718173,-1.455598,-0.01534019,1439.343
-0.4956379,-1.547038,-0.01556935,1439.23
-0.7584533,-1.16677,-0.02117073,1357.295
-0.8300317,-1.191166,-0.01218777,1356.91
-0.8491001,-1.235256,-0.002046002,1356.04
-0.8193245,-1.305601,0.00740981,1355.183
-0.7600677,-1.415261,0.01355043,1355.814
-0.6844809,-1.548464,0.02119943,1356.467
-0.5941225,-1.678003,0.03532762,1356.175
-0.4894632,-1.773794,0.03951022,1356.435
-0.4204776,-1.811296,0.02428121,1358.281
-0.4401656,-1.802796,0.004462651,1360.544
-0.5392973,-1.768348,-0.0116972,1362.269
-0.6689793,-1.717157,-0.0187615,1363.296
-0.7976065,-1.630945,-0.02477223,1364.162
-0.9086456,-1.501329,-0.02330751,1364.886
-0.9907917,-1.338473,-0.01892582,1364.763
-1.028626,-1.175894,-0.01291856,1364.848
-1.017521,-1.043941,-0.004369659,1364.96
-0.9702802,-0.9623104,0.0002806793,1364.749
-0.9087245,-0.9283766,0.004012292,1365.12
-0.8503528,-0.9150483,0.006845037,1364.175
-0.8033894,-0.9249232,0.009793842,1362.408
-0.7454289,-0.9531061,0.01505422,1361.185
-0.6742358,-0.9999486,0.01466757,1359.967
-0.5849264,-1.07673,0.01798199,1360.087
-0.4568301,-1.180369,0.02345685,1361.649
-0.2928622,-1.308109,0.02779809,1364.635
-0.1173399,-1.462463,0.03063979,1367.517
0.05677824,-1.630437,0.02934956,1368.765
0.2122451,-1.804931,0.01947743,1370.705
0.3151575,-1.962933,0.001785747,1377.047
0.3608496,-2.032092,-0.003382694,1387.918
0.4829569,-1.976167,0.02419733,1407.601
0.7933904,-1.860211,0.08170903,1439.659
1.230093,-1.816785,0.1495554,1489.254
1.689284,-2.007387,0.1695237,1551.185
2.131863,-2.50805,0.1629927,1613.381
2.523232,-3.306255,0.1020935,1696.499
2.829123,-4.255599,-0.1169232,1791.882
2.924685,-5.127511,-0.2494375,1865.667
2.765783,-5.624504,-0.1964963,1899.565
2.30371,-5.624875,0.002387863,1844.346
1.677132,-5.448162,0.1735604,1756.017
1.42962,-5.419009,0.09014735,1760.264
1.432402,-4.633216,-0.06064859,1717.519
0.742807,-2.686734,0.04239478,1543.58
-0.1701413,-1.357968,0.0141441,1437.902
-0.4859556,-1.33044,-0.0289239,1433.216
-0.5033053,-1.333157,-0.003941783,1438.541
-0.5117809,-1.355006,-0.004097519,1438.157
-0.5295879,-1.441136,-0.008739163,1435.787
-0.5424535,-1.542652,-0.0119457,1436.84
-0.7457318,-1.090626,-0.01926692,1356.635
-0.8419467,-1.10377,-0.01743602,1355.799
-0.8937806,-1.135287,-0.005896268,1355.612
-0.887137,-1.197656,0.003398885,1355.665
-0.8287503,-1.290602,0.02302807,1355.556
-0.7226278,-1.41069,0.04355214,1355.602
-0.5681902,-1.548957,0.05807801,1355.752
-0.4051417,-1.677928,0.04622174,1355.767
-0.3265267,-1.762264,0.02369208,1356.395
-0.3784821,-1.782824,-0.001086401,1357.837
-0.507129,-1.752435,-0.01353415,1359.301
-0.6393843,-1.676344,-0.01542634,1359.711
-0.7635105,-1.569216,-0.01486642,1359.551
-0.8552694,-1.447184,-0.01304403,1360.755
-0.9000289,-1.323859,-0.01456802,1363.601
-0.9048199,-1.203645,-0.009509786,1365.416
-0.8853498,-1.098164,-0.001115362,1364.952
-0.8523186,-1.03301,0.006829775,1364.488
-0.8015646,-1.014177,0.0043601,1365.575
-0.7469202,-1.007789,0.0087618,1365.661
-0.6972243,-1.009376,0.01303122,1364.187
-0.6340203,-1.034825,0.01571563,1363.196
-0.5543097,-1.086317,0.01603551,1362.867
-0.4613256,-1.164129,0.01932164,1362.714
-0.337331,-1.265634,0.02573111,1363.028
-0.1826896,-1.386416,0.02921358,1363.946
-0.02498072,-1.52808,0.03507651,1364.781
0.1440163,-1.689474,0.03667112,1366.72
0.3014933,-1.87134,0.01128414,1370.503
0.370068,-2.061736,-0.0205913,1378.535
0.3705861,-2.159185,9.087588e-05,1394.507
0.5565907,-2.083465,0.07253682,1422.905
1.046285,-1.96058,0.1947059,1456.508
1.595811,-2.080508,0.266804,1526.962
2.033485,-2.604306,0.1525086,1625.689
2.316348,-3.468386,-0.00610281,1701.53
2.505607,-4.480988,-0.1136559,1806.378
2.814549,-5.349773,-0.2555086,1912.899
2.924795,-5.780273,-0.2950946,1932.635
2.478514,-5.609635,-0.1762186,1861.512
1.623569,-4.984038,-0.001893965,1732.023
0.8704525,-4.549271,0.06320789,1638.82
0.7081849,-4.57872,-0.002544496,1645.403
0.8227571,-4.131444,0.008183139,1625.173
0.3909845,-2.471385,0.06766726,1508.544
-0.3257014,-1.280044,0.01465022,1434.574
-0.6076032,-1.274763,-0.0253484,1431.419
-0.607886,-1.289557,-0.004332426,1434.927
-0.5843405,-1.347897,-0.001178503,1435.061
-0.5841029,-1.442897,-0.001494071,1432.916
-0.589033,-1.540475,-0.006073566,1434.222
-0.7228045,-1.001319,-0.01530814,1355.208
-0.8400023,-0.9969188,-0.01510248,1354.069
-0.9229959,-1.015241,-0.00669163,1354.216
-0.9387224,-1.065163,0.00736274,1355.077
-0.8796576,-1.140992,0.03726219,1354.941
-0.734637,-1.24801,0.06780132,1354.245
-0.5255048,-1.405029,0.07178792,1355.031
-0.3351173,-1.580339,0.04430541,1355.922
-0.271956,-1.703803,0.01541206,1355.811
-0.3473291,-1.733917,-0.00291403,1356.142
-0.478394,-1.704241,-0.01127799,1356.681
-0.5914456,-1.624578,-0.01338298,1357.578
-0.6897879,-1.519228,-0.01234767,1358.939
-0.7582203,-1.418673,-0.00841565,1360.13
-0.7840318,-1.337951,-0.01006458,1363.138
-0.7680736,-1.261428,-0.008604499,1366.451
-0.735429,-1.186073,-0.001661552,1367.11
-0.7013231,-1.136917,0.002130449,1367.667
-0.6562126,-1.12396,0.006495684,1368.734
-0.6076198,-1.113303,0.009660768,1367.684
-0.5622644,-1.109321,0.0155601,1365.435
-0.4977034,-1.127287,0.0163391,1364.241
-0.4161179,-1.172822,0.01739161,1363.949
-0.3255489,-1.243446,0.02200828,1363.221
-0.2119007,-1.337372,0.02518376,1362.865
-0.06997388,-1.457524,0.0275001,1363.191
0.09285443,-1.59516,0.03423461,1363.697
0.259031,-1.757871,0.02672414,1365.385
0.373855,-1.968786,-0.01429845,1370.069
0.3681367,-2.183876,-0.03553016,1380.753
0.3663727,-2.296071,0.05343799,1401.374
0.6951626,-2.284826,0.1655664,1451.02
1.329645,-2.3352,0.2266568,1513.508
1.870582,-2.827656,0.1829211,1603.3
2.163271,-3.681089,-0.0232459,1720.702
2.309288,-4.574034,-0.2254035,1796.911
2.324894,-5.34436,-0.1869716,1859.058
2.500091,-5.853658,-0.04839494,1909.236
2.534326,-5.859018,-0.03183863,1888.256
1.968291,-5.189077,-0.02136264,1783.19
1.105749,-4.239405,0.0317879,1656.055
0.5216403,-3.767659,-0.004933296,1595.706
0.3738326,-3.789634,-0.09257684,1594.677
0.3491059,-3.404617,-0.04644258,1561.693
-0.0219854,-2.190551,0.01771875,1480.709
-0.4901505,-1.311125,-0.007397994,1435.07
-0.6551591,-1.307111,-0.01860735,1431.438
-0.6533632,-1.323855,-0.00263368,1432.527
-0.6280597,-1.392432,-0.005158064,1433.224
-0.6198114,-1.463116,-0.004712399,1432.209
-0.6270154,-1.542924,-0.00486783,1433.556
-0.6840298,-0.8903984,-0.003014968,1353.117
-0.811726,-0.8720372,-0.006605459,1351.94
-0.9094364,-0.8749966,-0.003622439,1352.8
-0.9414464,-0.9079139,0.01145503,1354.089
-0.8838899,-0.9717779,0.04393855,1354.743
-0.7175888,-1.084964,0.07884033,1354.31
-0.4845352,-1.263537,0.07190968,1354.921
-0.3028997,-1.471878,0.04014295,1356.213
-0.2556749,-1.617697,0.01723358,1356.015
-0.327716,-1.658512,0.004139699,1355.633
-0.4368962,-1.639131,-0.003346673,1355.723
-0.5227276,-1.580493,-0.004881585,1356.708
-0.5865332,-1.501784,-0.008818714,1359.084
-0.6326824,-1.42065,-0.005228119,1360.259
-0.6537946,-1.358073,-0.00281306,1361.283
-0.6386556,-1.312914,-0.0002743595,1364.198
-0.5994203,-1.270274,0.0005935368,1366.617
-0.5544442,-1.240274,0.004022488,1368.115
-0.5095682,-1.22384,0.009205692,1368.318
-0.4734319,-1.207887,0.01036146,1366.476
-0.43016,-1.198661,0.01460584,1364.254
-0.3678097,-1.216979,0.01475547,1363.193
-0.2868813,-1.264396,0.01294819,1363.422
-0.1970741,-1.331555,0.01828438,1363.101
-0.09866557,-1.422794,0.01648586,1362.748
0.0216362,-1.547211,0.02335393,1362.784
0.1886771,-1.702826,0.02412273,1364.049
0.3480918,-1.886129,-0.01201775,1367.18
0.3828571,-2.112409,-0.04847687,1370.193
0.3144872,-2.326184,0.01603872,1376.917
0.4145599,-2.48796,0.1199629,1417.188
0.8923553,-2.777951,0.1089164,1522.24
1.539579,-3.262976,0.001426377,1632.65
2.004029,-3.97129,-0.1104985,1716.1
2.154909,-4.746723,-0.1992201,1796.193
2.161825,-5.273663,-0.2002211,1833.722
2.056052,-5.505202,-0.07813148,1829.393
1.994221,-5.563088,0.05893059,1815.163
1.831223,-5.284902,0.04172402,1768.689
1.196036,-4.407594,0.06650744,1662.318
0.4851834,-3.579604,0.0867483,1577.809
0.2889705,-3.478801,-0.05491938,1591.854
0.3682879,-3.478248,-0.1132856,1603.287
0.1711048,-2.864086,-0.0254641,1534.517
-0.2874376,-1.929631,-0.001092965,1460.42
-0.6263328,-1.380538,-0.01593823,1434.204
-0.6991322,-1.35643,-0.01159638,1430.343
-0.6899309,-1.379798,-0.004700194,1431.119
-0.6713115,-1.43901,-0.0120474,1432.577
-0.6669389,-1.489985,-0.008201636,1432.035
-0.6638768,-1.556784,-0.006858332,1434.094
-0.6075392,-0.785962,0.001811414,1354.113
-0.7165669,-0.7537848,0.0002726934,1352.608
-0.821149,-0.7373304,-0.0003336002,1352.126
-0.8750523,-0.7485794,0.01514132,1352.804
-0.8400202,-0.8075485,0.04365324,1353.393
-0.6880249,-0.9338118,0.06890661,1353.549
-0.478897,-1.131655,0.07027438,1353.867
-0.3106758,-1.344724,0.04845993,1354.392
-0.2583806,-1.503679,0.02977899,1354.752
-0.3015501,-1.569431,0.01658173,1354.582
-0.3775848,-1.571895,0.008169907,1354.452
-0.438166,-1.543203,0.004890068,1355.604
-0.4752201,-1.502573,0.0007364399,1358.025
-0.5014167,-1.441662,-0.0007152748,1359.442
-0.5167117,-1.380692,0.001347255,1359.884
-0.5135787,-1.345765,0.004252671,1361.334
-0.4774022,-1.326052,0.006269864,1363.676
-0.4277444,-1.306839,0.005514298,1365.373
-0.3940358,-1.291247,0.007365751,1364.798
-0.3715676,-1.276827,0.005533164,1363.263
-0.3282368,-1.277645,0.006964414,1362.658
-0.2607479,-1.307418,0.009245893,1362.754
-0.1778413,-1.361089,0.009487119,1363.339
-0.09913741,-1.434034,0.009266068,1363.33
-0.01991292,-1.528257,0.012535,1363.086
0.08114856,-1.664308,0.01962489,1362.816
0.2212882,-1.847115,0.003276114,1363.776
0.3229251,-2.0732,-0.04053293,1366.38
0.3022044,-2.29719,-0.0356666,1369.935
0.3009282,-2.508021,0.03376067,1389.192
0.5915858,-2.900027,0.006688788,1484.173
1.100313,-3.545369,-0.1185909,1628.085
1.636288,-4.277164,-0.16069,1727.158
1.994349,-4.879365,-0.164136,1788.399
2.08457,-5.181018,-0.1013002,1805.326
1.892009,-5.211216,-0.001576636,1775.767
1.637177,-5.13157,0.007175921,1744.786
1.48245,-4.992445,-0.0138586,1718.402
1.140508,-4.450561,-0.01597874,1661.27
0.4937491,-3.498219,0.03529047,1566.435
-0.06531733,-2.956266,0.04427017,1515.698
-0.1050301,-3.172386,-0.04699946,1544.922
0.04756526,-3.172215,-0.02713897,1546.833
-0.1509196,-2.405698,0.02689035,1482.546
-0.5590437,-1.660097,-0.005537415,1438.587
-0.7423666,-1.430257,-0.02196646,1431.427
-0.7470514,-1.394707,-0.01196413,1430.727
-0.7354876,-1.412132,-0.01204373,1431.208
-0.727628,-1.455741,-0.01287905,1431.41
-0.7219355,-1.502005,-0.006474357,1432.023
-0.7060715,-1.582283,-0.009547729,1434.508
-0.5039384,-0.7098449,0.005086696,1356.721
-0.5794431,-0.669268,0.003447607,1355.101
-0.6704597,-0.6227458,0.009331822,1352.093
-0.7490408,-0.6100997,0.01590169,1351.021
-0.7582271,-0.6623671,0.03647247,1351.349
-0.6616778,-0.7974058,0.05977094,1352.127
-0.4906609,-0.9934873,0.06795547,1352.914
-0.3296774,-1.204667,0.05889079,1353.818
-0.2476236,-1.380097,0.03900051,1355.309
-0.249247,-1.483408,0.02419688,1355.712
-0.2914306,-1.514436,0.01547273,1354.846
-0.3311627,-1.524255,0.008745654,1356.238
-0.3427993,-1.522043,0.002069052,1359.573
-0.3515883,-1.48838,-0.001225044,1360.834
-0.3634553,-1.438515,0.001507767,1360.726
-0.3658718,-1.399164,0.00296529,1360.967
-0.3459311,-1.379304,0.003662464,1361.762
-0.317613,-1.363028,-0.0009477581,1362.851
-0.3007463,-1.343804,-0.0004896348,1362.766
-0.2901042,-1.335289,-0.0001672458,1362.075
-0.2476414,-1.349324,0.003734359,1362.186
-0.176505,-1.391723,0.006884268,1362.786
-0.09635349,-1.456161,0.005417232,1363.222
-0.03527019,-1.534677,0.004745088,1363.182
0.01889837,-1.63631,0.01070551,1363.055
0.1052689,-1.795891,0.01375313,1363.479
0.1938461,-2.008245,-0.01705945,1363.761
0.1931795,-2.251238,-0.02921944,1360.697
0.1700511,-2.496824,-0.02820526,1374.782
0.3602893,-2.789587,-0.04594424,1433.22
0.7800496,-3.379153,-0.08339711,1557.065
1.242853,-4.086586,-0.09320136,1678.295
1.636216,-4.61386,-0.08574538,1726.594
1.760424,-4.881605,0.001168201,1736.211
1.693398,-4.880142,0.1323149,1715.786
1.491133,-4.798082,0.09999019,1696.971
1.311245,-4.717649,-0.05861505,1694.634
1.114376,-4.422565,-0.1008454,1660.185
0.5925567,-3.617525,-0.01709377,1576.411
-0.04759199,-2.67012,0.00961422,1496.536
-0.4555562,-2.299442,0.004037262,1465.804
-0.5117922,-2.45601,-0.001580074,1464.029
-0.4921615,-2.393161,0.007761972,1454.634
-0.6209048,-1.881624,0.008413374,1433.043
-0.8009951,-1.479896,-0.01598569,1424.147
-0.8284457,-1.430896,-0.01693441,1426.731
-0.8002626,-1.423525,-0.0162247,1429.666
-0.7890379,-1.419584,-0.008484301,1428.394
-0.7916698,-1.44634,-0.006064557,1427.665
-0.7722088,-1.51607,-0.004680001,1431.292
-0.7445868,-1.616673,-0.001226842,1433.061
-0.4033492,-0.641557,0.00872113,1356.49
-0.4476917,-0.5991747,0.008084103,1355.571
-0.509678,-0.547757,0.01049006,1353.243
-0.5862788,-0.5181479,0.01315645,1351.276
-0.6344412,-0.5496895,0.02189779,1351.118
-0.6061636,-0.6702359,0.04215046,1352.49
-0.4870937,-0.8616688,0.06259318,1354.383
-0.3314843,-1.078049,0.05994449,1356.445
-0.2148612,-1.2671,0.04280729,1358.003
-0.1861568,-1.399125,0.02975838,1357.615
-0.2042789,-1.468526,0.02343923,1355.907
-0.2201376,-1.520103,0.0157004,1356.734
-0.2153944,-1.552774,0.003147549,1359.908
-0.2104447,-1.546702,0.001461097,1361.216
-0.215735,-1.509467,0.0001245357,1361.489
-0.2223997,-1.46678,0.001024771,1361.505
-0.2226626,-1.436054,0.002906906,1360.485
-0.2176012,-1.413582,0.00603102,1359.987
-0.2135293,-1.399023,0.009526264,1360.067
-0.197069,-1.396156,0.01247947,1360.116
-0.1615613,-1.418349,0.01338931,1360.858
-0.09749862,-1.471441,0.0091947,1362.416
-0.03062341,-1.54765,0.003756496,1363.688
0.01159031,-1.633394,0.003246738,1363.968
0.04112251,-1.74472,0.009003339,1364.153
0.1186135,-1.920333,-0.004349917,1367.263
0.1678968,-2.139241,-0.03523912,1368.838
0.08912756,-2.363899,-0.03404444,1362.022
0.05031615,-2.623034,-0.03988655,1380.925
0.3336498,-2.962939,-0.0453077,1441.763
0.79171,-3.472247,0.05037996,1520.012
1.18746,-4.028461,0.1220133,1615.534
1.548044,-4.31732,-0.001729794,1677.985
1.563308,-4.280766,0.003284095,1647.925
1.188918,-4.257764,0.1204818,1601.881
0.9547182,-4.457447,0.06477439,1629.949
1.035438,-4.52247,-0.07848148,1670.373
0.8374474,-3.916518,-0.06797935,1617.203
0.1481474,-2.785414,0.01842947,1503.828
-0.5119792,-1.912396,0.001283649,1441.124
-0.7494829,-1.721894,-0.02019447,1429.91
-0.7990953,-1.738504,-0.009476547,1422.404
-0.8479992,-1.682464,-0.02184996,1418.513
-0.8924919,-1.525127,-0.02253143,1417.902
-0.905954,-1.419816,-0.01382471,1418.341
-0.8848207,-1.419511,-0.01502361,1422.613
-0.8515238,-1.422882,-0.0108854,1425.322
-0.8399407,-1.409945,-0.002947453,1423.42
-0.8397429,-1.445562,-0.001230449,1424.969
-0.8043498,-1.557504,0.001272934,1429.482
-0.7622508,-1.670774,0.002366855,1431.522
-0.3186162,-0.5690526,0.009241569,1354.953
-0.3470869,-0.5355586,0.00819002,1355.072
-0.3761405,-0.5030283,0.004730023,1354.749
-0.4311745,-0.4748177,0.007760547,1353.304
-0.4899988,-0.4774335,0.01424945,1352.151
-0.5074264,-0.562619,0.02998026,1353.037
-0.4433604,-0.7340509,0.05205138,1355.073
-0.3190095,-0.9508587,0.05768222,1356.688
-0.1954598,-1.153377,0.05451829,1357.217
-0.1362348,-1.303941,0.04335795,1356.618
-0.1263982,-1.411507,0.0329272,1356.178
-0.1177329,-1.503334,0.02105328,1356.784
-0.1038916,-1.566913,0.01396295,1358.104
-0.09213795,-1.580376,0.005892416,1359.301
-0.09609219,-1.56036,0.002171215,1360.231
-0.1045076,-1.525374,0.004757175,1360.564
-0.1006273,-1.487571,0.01170451,1360.652
-0.07400196,-1.469136,0.01649358,1361.72
-0.03783388,-1.469314,0.01642823,1362.564
-0.01676658,-1.476983,0.01301827,1362.008
-0.01832129,-1.508023,0.00709737,1362.061
0.001399191,-1.569854,-0.004745321,1364.253
0.03116793,-1.654252,-0.01315834,1366.921
0.05687333,-1.742881,-0.008721767,1368.479
0.07252317,-1.854841,-0.004044936,1369.185
0.1257806,-2.02712,-0.01986792,1372.734
0.1569355,-2.232579,-0.04325394,1374.654
0.05990479,-2.424924,-0.05649231,1370.593
-0.06460149,-2.638414,-0.03480293,1378.188
0.1131567,-2.907894,0.02272051,1400.494
0.6230314,-3.19386,0.09180271,1435.827
1.094733,-3.649977,0.1119273,1531.686
1.439633,-4.015488,-0.02481653,1633.693
1.43831,-3.957346,-0.07334056,1621.55
0.8558394,-3.812022,-0.01889016,1556.834
0.410717,-3.957412,-0.02409204,1549.761
0.408148,-3.958879,-0.01101771,1559.453
0.1539336,-3.114414,0.01715562,1505.384
-0.4373403,-1.972957,0.01148238,1436.456
-0.8790532,-1.422526,-0.02773227,1414.884
-0.9519679,-1.379361,-0.02949879,1414.308
-0.9374648,-1.379727,-0.0201499,1414.416
-0.9375862,-1.394098,-0.02472517,1415.759
-0.9431517,-1.398306,-0.02217326,1417.072
-0.9356882,-1.39421,-0.0145952,1418.262
-0.9154631,-1.409674,-0.01308536,1420.533
